Sequence,Trial,Frame,Value
231027_S103_obj_27_grasp_22,trial_0,sub2_61,0.35
231027_S103_obj_27_grasp_22,trial_0,sub2_62,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_72,0.47
231027_S103_obj_27_grasp_22,trial_0,sub2_74,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_78,0.46
231027_S103_obj_27_grasp_22,trial_0,sub2_79,0.48
231027_S103_obj_27_grasp_22,trial_0,sub2_80,0.47
231027_S103_obj_27_grasp_22,trial_0,sub3_0,0.32
231027_S103_obj_27_grasp_22,trial_0,sub3_1,0.35
231027_S103_obj_27_grasp_22,trial_0,sub3_2,0.4
231027_S103_obj_27_grasp_22,trial_0,sub3_3,0.42
231027_S103_obj_27_grasp_22,trial_0,sub3_4,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_6,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_7,0.4
231027_S103_obj_27_grasp_22,trial_0,sub3_8,0.39
231027_S103_obj_27_grasp_22,trial_0,sub3_9,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_11,0.46
231027_S103_obj_27_grasp_22,trial_0,sub3_17,0.29
231027_S103_obj_27_grasp_22,trial_0,sub3_48,0.24
231027_S103_obj_27_grasp_22,trial_0,sub3_58,0.24
231027_S103_obj_27_grasp_22,trial_0,sub3_59,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_60,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_61,0.27
231027_S103_obj_27_grasp_22,trial_0,sub3_62,0.26
231027_S103_obj_27_grasp_22,trial_0,sub3_74,0.29
231027_S103_obj_27_grasp_22,trial_0,sub3_77,0.26
231027_S103_obj_27_grasp_22,trial_0,sub3_78,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_79,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_80,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_83,0.26
231027_S103_obj_28_grasp_12,trial_0,mas_1,0.29
231027_S103_obj_28_grasp_12,trial_0,mas_7,0.33
231027_S103_obj_28_grasp_12,trial_0,mas_8,0.35
231027_S103_obj_28_grasp_12,trial_0,mas_9,0.34
231027_S103_obj_28_grasp_12,trial_0,mas_10,0.35
231027_S103_obj_28_grasp_12,trial_0,mas_11,0.38
231027_S103_obj_28_grasp_12,trial_0,mas_12,0.41
231027_S103_obj_28_grasp_12,trial_0,mas_17,0.29
231027_S103_obj_28_grasp_12,trial_0,mas_18,0.24
231027_S103_obj_28_grasp_12,trial_0,mas_21,0.24
231027_S103_obj_28_grasp_12,trial_0,mas_22,0.3
231027_S103_obj_28_grasp_12,trial_0,mas_36,0.31
231027_S103_obj_28_grasp_12,trial_0,mas_41,0.33
231027_S103_obj_28_grasp_12,trial_0,mas_43,0.28
231027_S103_obj_28_grasp_12,trial_0,mas_44,0.27
231027_S103_obj_28_grasp_12,trial_0,mas_45,0.28
231027_S103_obj_28_grasp_12,trial_0,mas_48,0.3
231027_S103_obj_28_grasp_12,trial_0,mas_50,0.27
231027_S103_obj_28_grasp_12,trial_0,mas_51,0.25
231027_S103_obj_28_grasp_12,trial_0,mas_52,0.48
231027_S103_obj_28_grasp_12,trial_0,mas_60,0.37
231027_S103_obj_28_grasp_12,trial_0,mas_78,0.38
231027_S103_obj_28_grasp_12,trial_0,sub1_8,0.38
231027_S103_obj_28_grasp_12,trial_0,sub1_11,0.42
231027_S103_obj_28_grasp_12,trial_0,sub1_14,0.41
231027_S103_obj_28_grasp_12,trial_0,sub1_17,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_22,0.33
231027_S103_obj_28_grasp_12,trial_0,sub1_26,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_27,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_41,0.3
231027_S103_obj_28_grasp_12,trial_0,sub1_43,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_44,0.23
231027_S103_obj_28_grasp_12,trial_0,sub1_45,0.21
231027_S103_obj_28_grasp_12,trial_0,sub1_47,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_48,0.26
231027_S103_obj_28_grasp_12,trial_0,sub1_51,0.28
231027_S103_obj_28_grasp_12,trial_0,sub1_78,0.21
231027_S103_obj_28_grasp_12,trial_0,sub2_8,0.27
231027_S103_obj_28_grasp_12,trial_0,sub2_9,0.25
231027_S103_obj_28_grasp_12,trial_0,sub2_10,0.23
231027_S103_obj_28_grasp_12,trial_0,sub2_11,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_14,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_15,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_22,0.45
231027_S103_obj_28_grasp_12,trial_0,sub2_43,0.42
231027_S103_obj_28_grasp_12,trial_0,sub2_44,0.41
231027_S103_obj_28_grasp_12,trial_0,sub2_45,0.36
231027_S103_obj_28_grasp_12,trial_0,sub2_48,0.38
231027_S103_obj_28_grasp_12,trial_0,sub2_60,0.32
231027_S103_obj_28_grasp_12,trial_0,sub2_78,0.29
231027_S103_obj_28_grasp_12,trial_0,sub3_7,0.29
231027_S103_obj_28_grasp_12,trial_0,sub3_8,0.3
231027_S103_obj_28_grasp_12,trial_0,sub3_9,0.3
231027_S103_obj_28_grasp_12,trial_0,sub3_10,0.34
231027_S103_obj_28_grasp_12,trial_0,sub3_11,0.36
231027_S103_obj_28_grasp_12,trial_0,sub3_12,0.37
231027_S103_obj_28_grasp_12,trial_0,sub3_13,0.33
231027_S103_obj_28_grasp_12,trial_0,sub3_14,0.31
231027_S103_obj_28_grasp_12,trial_0,sub3_15,0.31
231027_S103_obj_28_grasp_12,trial_0,sub3_17,0.21
231027_S103_obj_28_grasp_12,trial_0,sub3_22,0.27
231027_S103_obj_28_grasp_12,trial_0,sub3_26,0.24
231027_S103_obj_28_grasp_12,trial_0,sub3_27,0.23
231027_S103_obj_28_grasp_12,trial_0,sub3_41,0.3
231027_S103_obj_28_grasp_12,trial_0,sub3_43,0.29
231027_S103_obj_28_grasp_12,trial_0,sub3_45,0.34
231027_S103_obj_28_grasp_12,trial_0,sub3_48,0.33
231027_S103_obj_28_grasp_12,trial_0,sub3_51,0.37
231027_S103_obj_28_grasp_12,trial_0,sub3_60,0.34
231027_S103_obj_28_grasp_12,trial_0,sub3_62,0.34
231027_S103_obj_28_grasp_12,trial_0,sub3_78,0.25
231027_S103_obj_29_grasp_16,trial_0,mas_5,0.22
231027_S103_obj_29_grasp_16,trial_0,mas_12,0.21
231027_S103_obj_29_grasp_16,trial_0,mas_49,0.23
231027_S103_obj_29_grasp_16,trial_0,mas_50,0.25
231027_S103_obj_29_grasp_16,trial_0,mas_51,0.2
231027_S103_obj_29_grasp_16,trial_0,mas_56,0.25
231027_S103_obj_29_grasp_16,trial_0,mas_57,0.22
231027_S103_obj_29_grasp_16,trial_0,mas_58,0.21
231027_S103_obj_29_grasp_16,trial_0,mas_59,0.2
231027_S103_obj_29_grasp_16,trial_0,mas_61,0.17
231027_S103_obj_29_grasp_16,trial_0,mas_62,0.33
231027_S103_obj_29_grasp_16,trial_0,mas_63,0.19
231027_S103_obj_29_grasp_16,trial_0,mas_64,0.2
231027_S103_obj_29_grasp_16,trial_0,mas_65,0.19
231027_S103_obj_29_grasp_16,trial_0,mas_66,0.18
231027_S103_obj_29_grasp_16,trial_0,mas_67,0.21
231027_S103_obj_29_grasp_16,trial_0,mas_68,0.21
231027_S103_obj_29_grasp_16,trial_0,mas_76,0.27
231027_S103_obj_29_grasp_16,trial_0,mas_77,0.3
231027_S103_obj_29_grasp_16,trial_0,mas_78,0.27
231027_S103_obj_29_grasp_16,trial_0,mas_79,0.17
231027_S103_obj_29_grasp_16,trial_0,mas_80,0.2
231027_S103_obj_29_grasp_16,trial_0,mas_91,0.32
231027_S103_obj_29_grasp_16,trial_0,mas_96,0.18
231027_S103_obj_29_grasp_16,trial_0,mas_100,0.2
231027_S103_obj_29_grasp_16,trial_0,mas_104,0.26
231027_S103_obj_29_grasp_16,trial_0,mas_105,0.23
231027_S103_obj_29_grasp_16,trial_0,mas_106,0.28
231027_S103_obj_29_grasp_16,trial_0,mas_112,0.38
231027_S103_obj_29_grasp_16,trial_0,mas_113,0.32
231027_S103_obj_29_grasp_16,trial_0,mas_114,0.33
231027_S103_obj_29_grasp_16,trial_0,mas_118,0.21
231027_S103_obj_29_grasp_16,trial_0,mas_121,0.35
231027_S103_obj_29_grasp_16,trial_0,sub1_5,0.18
231027_S103_obj_29_grasp_16,trial_0,sub1_12,0.17
231027_S103_obj_29_grasp_16,trial_0,sub1_49,0.21
231027_S103_obj_29_grasp_16,trial_0,sub1_50,0.2
231027_S103_obj_29_grasp_16,trial_0,sub1_51,0.2
231027_S103_obj_29_grasp_16,trial_0,sub1_56,0.2
231027_S103_obj_29_grasp_16,trial_0,sub1_57,0.24
231027_S103_obj_29_grasp_16,trial_0,sub1_59,0.24
231027_S103_obj_29_grasp_16,trial_0,sub1_61,0.24
231027_S103_obj_29_grasp_16,trial_0,sub1_62,0.23
231027_S103_obj_29_grasp_16,trial_0,sub1_63,0.22
231027_S103_obj_29_grasp_16,trial_0,sub1_64,0.22
231027_S103_obj_29_grasp_16,trial_0,sub1_65,0.15
231027_S103_obj_29_grasp_16,trial_0,sub1_66,0.18
231027_S103_obj_29_grasp_16,trial_0,sub1_67,0.2
231027_S103_obj_29_grasp_16,trial_0,sub1_68,0.18
231027_S103_obj_29_grasp_16,trial_0,sub1_76,0.18
231027_S103_obj_29_grasp_16,trial_0,sub1_77,0.19
231027_S103_obj_29_grasp_16,trial_0,sub1_78,0.23
231027_S103_obj_29_grasp_16,trial_0,sub1_91,0.29
231027_S103_obj_29_grasp_16,trial_0,sub1_96,0.16
231027_S103_obj_29_grasp_16,trial_0,sub1_100,0.16
231027_S103_obj_29_grasp_16,trial_0,sub1_104,0.14
231027_S103_obj_29_grasp_16,trial_0,sub1_105,0.16
231027_S103_obj_29_grasp_16,trial_0,sub1_106,0.18
231027_S103_obj_29_grasp_16,trial_0,sub1_112,0.34
231027_S103_obj_29_grasp_16,trial_0,sub1_114,0.49
231027_S103_obj_29_grasp_16,trial_0,sub1_118,0.27
231027_S103_obj_29_grasp_16,trial_0,sub1_121,0.29
231027_S103_obj_29_grasp_16,trial_0,sub2_5,0.21
231027_S103_obj_29_grasp_16,trial_0,sub2_12,0.26
231027_S103_obj_29_grasp_16,trial_0,sub2_49,0.43
231027_S103_obj_29_grasp_16,trial_0,sub2_50,0.44
231027_S103_obj_29_grasp_16,trial_0,sub2_51,0.44
231027_S103_obj_29_grasp_16,trial_0,sub2_56,0.36
231027_S103_obj_29_grasp_16,trial_0,sub2_57,0.34
231027_S103_obj_29_grasp_16,trial_0,sub2_58,0.38
231027_S103_obj_29_grasp_16,trial_0,sub2_59,0.32
231027_S103_obj_29_grasp_16,trial_0,sub2_61,0.36
231027_S103_obj_29_grasp_16,trial_0,sub2_63,0.33
231027_S103_obj_29_grasp_16,trial_0,sub2_64,0.34
231027_S103_obj_29_grasp_16,trial_0,sub2_65,0.4
231027_S103_obj_29_grasp_16,trial_0,sub2_66,0.42
231027_S103_obj_29_grasp_16,trial_0,sub2_67,0.43
231027_S103_obj_29_grasp_16,trial_0,sub2_68,0.38
231027_S103_obj_29_grasp_16,trial_0,sub2_76,0.37
231027_S103_obj_29_grasp_16,trial_0,sub2_77,0.34
231027_S103_obj_29_grasp_16,trial_0,sub2_78,0.32
231027_S103_obj_29_grasp_16,trial_0,sub2_80,0.35
231027_S103_obj_29_grasp_16,trial_0,sub2_91,0.4
231027_S103_obj_29_grasp_16,trial_0,sub2_96,0.34
231027_S103_obj_29_grasp_16,trial_0,sub2_100,0.32
231027_S103_obj_29_grasp_16,trial_0,sub2_104,0.39
231027_S103_obj_29_grasp_16,trial_0,sub2_105,0.34
231027_S103_obj_29_grasp_16,trial_0,sub2_106,0.38
231027_S103_obj_29_grasp_16,trial_0,sub2_112,0.3
231027_S103_obj_29_grasp_16,trial_0,sub2_114,0.35
231027_S103_obj_29_grasp_16,trial_0,sub2_118,0.37
231027_S103_obj_29_grasp_16,trial_0,sub2_121,0.48
231027_S103_obj_29_grasp_16,trial_0,sub3_5,0.21
231027_S103_obj_29_grasp_16,trial_0,sub3_12,0.17
231027_S103_obj_29_grasp_16,trial_0,sub3_49,0.2
231027_S103_obj_29_grasp_16,trial_0,sub3_50,0.22
231027_S103_obj_29_grasp_16,trial_0,sub3_51,0.22
231027_S103_obj_29_grasp_16,trial_0,sub3_56,0.28
231027_S103_obj_29_grasp_16,trial_0,sub3_57,0.23
231027_S103_obj_29_grasp_16,trial_0,sub3_58,0.25
231027_S103_obj_29_grasp_16,trial_0,sub3_59,0.26
231027_S103_obj_29_grasp_16,trial_0,sub3_61,0.28
231027_S103_obj_29_grasp_16,trial_0,sub3_62,0.37
231027_S103_obj_29_grasp_16,trial_0,sub3_63,0.37
231027_S103_obj_29_grasp_16,trial_0,sub3_64,0.34
231027_S103_obj_29_grasp_16,trial_0,sub3_65,0.15
231027_S103_obj_29_grasp_16,trial_0,sub3_66,0.19
231027_S103_obj_29_grasp_16,trial_0,sub3_67,0.18
231027_S103_obj_29_grasp_16,trial_0,sub3_68,0.21
231027_S103_obj_29_grasp_16,trial_0,sub3_76,0.25
231027_S103_obj_29_grasp_16,trial_0,sub3_77,0.26
231027_S103_obj_29_grasp_16,trial_0,sub3_78,0.28
231027_S103_obj_29_grasp_16,trial_0,sub3_79,0.32
231027_S103_obj_29_grasp_16,trial_0,sub3_80,0.35
231027_S103_obj_29_grasp_16,trial_0,sub3_91,0.34
231027_S103_obj_29_grasp_16,trial_0,sub3_96,0.23
231027_S103_obj_29_grasp_16,trial_0,sub3_100,0.22
231027_S103_obj_29_grasp_16,trial_0,sub3_104,0.18
231027_S103_obj_29_grasp_16,trial_0,sub3_105,0.18
231027_S103_obj_29_grasp_16,trial_0,sub3_106,0.19
231027_S103_obj_29_grasp_16,trial_0,sub3_111,0.24
231027_S103_obj_29_grasp_16,trial_0,sub3_112,0.22
231027_S103_obj_29_grasp_16,trial_0,sub3_114,0.18
231027_S103_obj_29_grasp_16,trial_0,sub3_118,0.17
231027_S103_obj_29_grasp_16,trial_0,sub3_121,0.24
231027_S103_obj_29_grasp_18,trial_0,mas_0,0.21
231027_S103_obj_29_grasp_18,trial_0,mas_1,0.26
231027_S103_obj_29_grasp_18,trial_0,mas_8,0.25
231027_S103_obj_29_grasp_18,trial_0,mas_9,0.26
231027_S103_obj_29_grasp_18,trial_0,mas_10,0.27
231027_S103_obj_29_grasp_18,trial_0,mas_13,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_14,0.3
231027_S103_obj_29_grasp_18,trial_0,mas_15,0.33
231027_S103_obj_29_grasp_18,trial_0,mas_16,0.3
231027_S103_obj_29_grasp_18,trial_0,mas_17,0.3
231027_S103_obj_29_grasp_18,trial_0,mas_20,0.34
231027_S103_obj_29_grasp_18,trial_0,mas_21,0.29
231027_S103_obj_29_grasp_18,trial_0,mas_24,0.25
231027_S103_obj_29_grasp_18,trial_0,mas_25,0.26
231027_S103_obj_29_grasp_18,trial_0,mas_26,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_27,0.27
231027_S103_obj_29_grasp_18,trial_0,mas_29,0.26
231027_S103_obj_29_grasp_18,trial_0,mas_30,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_32,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_33,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_34,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_35,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_36,0.29
231027_S103_obj_29_grasp_18,trial_0,mas_41,0.22
231027_S103_obj_29_grasp_18,trial_0,mas_42,0.28
231027_S103_obj_29_grasp_18,trial_0,mas_43,0.3
231027_S103_obj_29_grasp_18,trial_0,mas_44,0.3
231027_S103_obj_29_grasp_18,trial_0,mas_45,0.32
231027_S103_obj_29_grasp_18,trial_0,sub1_1,0.18
231027_S103_obj_29_grasp_18,trial_0,sub1_5,0.17
231027_S103_obj_29_grasp_18,trial_0,sub1_6,0.21
231027_S103_obj_29_grasp_18,trial_0,sub1_7,0.22
231027_S103_obj_29_grasp_18,trial_0,sub1_8,0.21
231027_S103_obj_29_grasp_18,trial_0,sub1_9,0.22
231027_S103_obj_29_grasp_18,trial_0,sub1_10,0.24
231027_S103_obj_29_grasp_18,trial_0,sub1_13,0.2
231027_S103_obj_29_grasp_18,trial_0,sub1_14,0.26
231027_S103_obj_29_grasp_18,trial_0,sub1_16,0.19
231027_S103_obj_29_grasp_18,trial_0,sub1_17,0.19
231027_S103_obj_29_grasp_18,trial_0,sub1_18,0.28
231027_S103_obj_29_grasp_18,trial_0,sub1_19,0.19
231027_S103_obj_29_grasp_18,trial_0,sub1_20,0.26
231027_S103_obj_29_grasp_18,trial_0,sub1_21,0.19
231027_S103_obj_29_grasp_18,trial_0,sub1_22,0.25
231027_S103_obj_29_grasp_18,trial_0,sub1_24,0.23
231027_S103_obj_29_grasp_18,trial_0,sub1_25,0.23
231027_S103_obj_29_grasp_18,trial_0,sub1_26,0.24
231027_S103_obj_29_grasp_18,trial_0,sub1_27,0.28
231027_S103_obj_29_grasp_18,trial_0,sub1_29,0.43
231027_S103_obj_29_grasp_18,trial_0,sub1_30,0.29
231027_S103_obj_29_grasp_18,trial_0,sub1_31,0.29
231027_S103_obj_29_grasp_18,trial_0,sub1_32,0.28
231027_S103_obj_29_grasp_18,trial_0,sub1_33,0.33
231027_S103_obj_29_grasp_18,trial_0,sub1_34,0.39
231027_S103_obj_29_grasp_18,trial_0,sub1_35,0.34
231027_S103_obj_29_grasp_18,trial_0,sub1_36,0.27
231027_S103_obj_29_grasp_18,trial_0,sub1_37,0.31
231027_S103_obj_29_grasp_18,trial_0,sub1_38,0.24
231027_S103_obj_29_grasp_18,trial_0,sub1_41,0.16
231027_S103_obj_29_grasp_18,trial_0,sub1_42,0.2
231027_S103_obj_29_grasp_18,trial_0,sub1_43,0.22
231027_S103_obj_29_grasp_18,trial_0,sub1_44,0.21
231027_S103_obj_29_grasp_18,trial_0,sub1_45,0.22
231027_S103_obj_29_grasp_18,trial_0,sub2_1,0.25
231027_S103_obj_29_grasp_18,trial_0,sub2_5,0.33
231027_S103_obj_29_grasp_18,trial_0,sub2_6,0.32
231027_S103_obj_29_grasp_18,trial_0,sub2_7,0.31
231027_S103_obj_29_grasp_18,trial_0,sub2_8,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_9,0.31
231027_S103_obj_29_grasp_18,trial_0,sub2_10,0.31
231027_S103_obj_29_grasp_18,trial_0,sub2_11,0.31
231027_S103_obj_29_grasp_18,trial_0,sub2_12,0.36
231027_S103_obj_29_grasp_18,trial_0,sub2_13,0.35
231027_S103_obj_29_grasp_18,trial_0,sub2_14,0.29
231027_S103_obj_29_grasp_18,trial_0,sub2_15,0.3
231027_S103_obj_29_grasp_18,trial_0,sub2_16,0.32
231027_S103_obj_29_grasp_18,trial_0,sub2_17,0.31
231027_S103_obj_29_grasp_18,trial_0,sub2_18,0.33
231027_S103_obj_29_grasp_18,trial_0,sub2_20,0.3
231027_S103_obj_29_grasp_18,trial_0,sub2_21,0.3
231027_S103_obj_29_grasp_18,trial_0,sub2_24,0.28
231027_S103_obj_29_grasp_18,trial_0,sub2_25,0.23
231027_S103_obj_29_grasp_18,trial_0,sub2_26,0.23
231027_S103_obj_29_grasp_18,trial_0,sub2_27,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_30,0.28
231027_S103_obj_29_grasp_18,trial_0,sub2_31,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_32,0.26
231027_S103_obj_29_grasp_18,trial_0,sub2_33,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_34,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_35,0.3
231027_S103_obj_29_grasp_18,trial_0,sub2_36,0.27
231027_S103_obj_29_grasp_18,trial_0,sub2_37,0.34
231027_S103_obj_29_grasp_18,trial_0,sub2_41,0.32
231027_S103_obj_29_grasp_18,trial_0,sub2_42,0.29
231027_S103_obj_29_grasp_18,trial_0,sub2_43,0.26
231027_S103_obj_29_grasp_18,trial_0,sub2_44,0.23
231027_S103_obj_29_grasp_18,trial_0,sub2_45,0.23
231027_S103_obj_29_grasp_18,trial_0,sub3_1,0.24
231027_S103_obj_29_grasp_18,trial_0,sub3_6,0.23
231027_S103_obj_29_grasp_18,trial_0,sub3_7,0.25
231027_S103_obj_29_grasp_18,trial_0,sub3_8,0.26
231027_S103_obj_29_grasp_18,trial_0,sub3_9,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_10,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_12,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_13,0.26
231027_S103_obj_29_grasp_18,trial_0,sub3_14,0.32
231027_S103_obj_29_grasp_18,trial_0,sub3_15,0.32
231027_S103_obj_29_grasp_18,trial_0,sub3_16,0.25
231027_S103_obj_29_grasp_18,trial_0,sub3_17,0.25
231027_S103_obj_29_grasp_18,trial_0,sub3_18,0.32
231027_S103_obj_29_grasp_18,trial_0,sub3_20,0.29
231027_S103_obj_29_grasp_18,trial_0,sub3_21,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_24,0.22
231027_S103_obj_29_grasp_18,trial_0,sub3_25,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_26,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_27,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_29,0.3
231027_S103_obj_29_grasp_18,trial_0,sub3_30,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_31,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_32,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_33,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_34,0.29
231027_S103_obj_29_grasp_18,trial_0,sub3_35,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_36,0.27
231027_S103_obj_29_grasp_18,trial_0,sub3_37,0.24
231027_S103_obj_29_grasp_18,trial_0,sub3_38,0.22
231027_S103_obj_29_grasp_18,trial_0,sub3_41,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_42,0.25
231027_S103_obj_29_grasp_18,trial_0,sub3_43,0.28
231027_S103_obj_29_grasp_18,trial_0,sub3_44,0.39
231027_S103_obj_29_grasp_18,trial_0,sub3_45,0.35
231027_S103_obj_30_grasp_18,trial_0,mas_8,0.18
231027_S103_obj_30_grasp_18,trial_0,mas_9,0.19
231027_S103_obj_30_grasp_18,trial_0,mas_10,0.19
231027_S103_obj_30_grasp_18,trial_0,mas_11,0.18
231027_S103_obj_30_grasp_18,trial_0,mas_15,0.26
231027_S103_obj_30_grasp_18,trial_0,mas_45,0.17
231027_S103_obj_30_grasp_18,trial_0,mas_46,0.18
231027_S103_obj_30_grasp_18,trial_0,mas_47,0.19
231027_S103_obj_30_grasp_18,trial_0,mas_59,0.27
231027_S103_obj_30_grasp_18,trial_0,mas_60,0.25
231027_S103_obj_30_grasp_18,trial_0,mas_66,0.27
231027_S103_obj_30_grasp_18,trial_0,mas_67,0.25
231027_S103_obj_30_grasp_18,trial_0,mas_93,0.19
231027_S103_obj_30_grasp_18,trial_0,mas_96,0.15
231027_S103_obj_30_grasp_18,trial_0,mas_99,0.14
231027_S103_obj_30_grasp_18,trial_0,mas_101,0.15
231027_S103_obj_30_grasp_18,trial_0,mas_107,0.22
231027_S103_obj_30_grasp_18,trial_0,mas_120,0.31
231027_S103_obj_30_grasp_18,trial_0,sub1_8,0.18
231027_S103_obj_30_grasp_18,trial_0,sub1_10,0.18
231027_S103_obj_30_grasp_18,trial_0,sub1_11,0.17
231027_S103_obj_30_grasp_18,trial_0,sub1_15,0.17
231027_S103_obj_30_grasp_18,trial_0,sub1_40,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_45,0.21
231027_S103_obj_30_grasp_18,trial_0,sub1_46,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_54,0.19
231027_S103_obj_30_grasp_18,trial_0,sub1_60,0.24
231027_S103_obj_30_grasp_18,trial_0,sub1_66,0.29
231027_S103_obj_30_grasp_18,trial_0,sub1_67,0.25
231027_S103_obj_30_grasp_18,trial_0,sub1_68,0.28
231027_S103_obj_30_grasp_18,trial_0,sub1_76,0.24
231027_S103_obj_30_grasp_18,trial_0,sub1_79,0.24
231027_S103_obj_30_grasp_18,trial_0,sub1_82,0.23
231027_S103_obj_30_grasp_18,trial_0,sub1_93,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_96,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_99,0.21
231027_S103_obj_30_grasp_18,trial_0,sub1_101,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_107,0.22
231027_S103_obj_30_grasp_18,trial_0,sub1_114,0.24
231027_S103_obj_30_grasp_18,trial_0,sub1_124,0.21
231027_S103_obj_30_grasp_18,trial_0,sub2_10,0.23
231027_S103_obj_30_grasp_18,trial_0,sub2_11,0.24
231027_S103_obj_30_grasp_18,trial_0,sub2_15,0.44
231027_S103_obj_30_grasp_18,trial_0,sub2_45,0.45
231027_S103_obj_30_grasp_18,trial_0,sub2_46,0.43
231027_S103_obj_30_grasp_18,trial_0,sub2_60,0.28
231027_S103_obj_30_grasp_18,trial_0,sub2_67,0.29
231027_S103_obj_30_grasp_18,trial_0,sub2_68,0.3
231027_S103_obj_30_grasp_18,trial_0,sub2_93,0.37
231027_S103_obj_30_grasp_18,trial_0,sub2_96,0.28
231027_S103_obj_30_grasp_18,trial_0,sub2_99,0.31
231027_S103_obj_30_grasp_18,trial_0,sub2_101,0.3
231027_S103_obj_30_grasp_18,trial_0,sub2_107,0.43
231027_S103_obj_30_grasp_18,trial_0,sub2_124,0.41
231027_S103_obj_30_grasp_18,trial_0,sub3_8,0.29
231027_S103_obj_30_grasp_18,trial_0,sub3_10,0.24
231027_S103_obj_30_grasp_18,trial_0,sub3_11,0.22
231027_S103_obj_30_grasp_18,trial_0,sub3_15,0.25
231027_S103_obj_30_grasp_18,trial_0,sub3_40,0.3
231027_S103_obj_30_grasp_18,trial_0,sub3_45,0.25
231027_S103_obj_30_grasp_18,trial_0,sub3_46,0.26
231027_S103_obj_30_grasp_18,trial_0,sub3_54,0.33
231027_S103_obj_30_grasp_18,trial_0,sub3_59,0.28
231027_S103_obj_30_grasp_18,trial_0,sub3_60,0.27
231027_S103_obj_30_grasp_18,trial_0,sub3_66,0.31
231027_S103_obj_30_grasp_18,trial_0,sub3_67,0.31
231027_S103_obj_30_grasp_18,trial_0,sub3_68,0.32
231027_S103_obj_30_grasp_18,trial_0,sub3_76,0.29
231027_S103_obj_30_grasp_18,trial_0,sub3_79,0.26
231027_S103_obj_30_grasp_18,trial_0,sub3_82,0.27
231027_S103_obj_30_grasp_18,trial_0,sub3_96,0.23
231027_S103_obj_30_grasp_18,trial_0,sub3_99,0.17
231027_S103_obj_30_grasp_18,trial_0,sub3_101,0.18
231027_S103_obj_30_grasp_18,trial_0,sub3_107,0.22
231027_S103_obj_30_grasp_18,trial_0,sub3_114,0.27
231027_S103_obj_30_grasp_18,trial_0,sub3_120,0.17
231027_S103_obj_30_grasp_18,trial_0,sub3_124,0.22
